Tweet_ID,Teaser_Tokens,Tag_Value
2170,"invadiendo Portugal , Francia , Marruecos , Andorra apropiarse aguas marítimas internacionales . fin , mujer externalización fronteras , no sabe quiere decir caso es decir sandeces , quiere meter España guerra cuatro",0
2171,@tribonian03 @jedmartin2010 digo hace tiempo vi documental subsaharianos pedían repatriación . Entrevistaron estaba ahí dijo desaparecían Libia era mucho peor país .,0
2172,"Es cara más moro historia eh , es moro supremo https://t.co/Ag5ffi5GJT",1
2173,Estáis muy pesados Lightyear . escribierais chino árabe quizás entenderían países molesta vez machacarnos no importa parece normal . Vuestro activismo sofá ya aburre . https://t.co/A4TM1IcYDr,0
2174,# Mercado 💼 ✅ Sadio Mané ya está Múnich 💪 senegalés ya ha aterrizado tierras germanas pasar reconocimiento médico Bayern https://t.co/418XhPBmeW,0
2175,"favor vida no vienen saltar valla melilla , no llegan patera , no son refugiados guerra oriente medio próximo … favor vida gente rica , blanca , europea occidental canónica . resto jodan , siempre https://t.co/vaflfMAoGN",0
2176,Así persigue Vigilancia Aduanera narcos Estrecho Gibraltar https://t.co/CuaRpcF0xu,0
2177,"Primer día XII # congreso internacional literatura chicana estudios latinos : 🗨 ️ "" # ética hospitalidad compromiso Otro # LiteraturaChicana # EstudiosLatinos "" 🏢 Organizado : HispaUSA @UPFBarcelona 👥 Colabora : @IB_Franklin https://t.co/8Ib1QU1FnY",0
2178,2.392 temporeras marroquíes han retornado país 905 han ampliado visado https://t.co/rRTidjhHkX # Huelva # VivaHuelva,0
2179,"🎙 Sinclair , exfutbolista inglés , opinó salida atacante senegalés Liverpool",0
2180,"@MPreatoni @albertinyo10 Huyen países economías miserrimas debido rampante corrupción gobiernos , no tiene ver ser refugiado guerra . Hay infinidad países África no están guerra .",0
2181,"@elmundoes Tranquilos , Potamos PSOETA pronto enseñaeán practicar religión amor . Fuentes Marruecos envían vídeo salto valla . Fijaos , van armados dientes . No son refugiados , son violentos . https://t.co/oW9lsuwifC",1
2182,"@Chargerlon Hijo … “ echas , denuncio tenerme aqui papeles ”",1
2183,"está convicción ser musulmanas , cambiar mundo , están jóvenes vs país contaminante acaba color verde planeta animales más queridos amados ? # MuslimVoices # MuslimGirls # StopYulin . https://t.co/CAFs2VM4Qs",0
2184,"@Marcosenpai95 @ariava _ @ElenaPe07407705 @MinerNava @imartinrodrigo Ohhh claro , ya entiendo . países musulmanes viven mucho mejor seres humanos Europa .",0
2185,Lastra toma posiciones PSOE aguarda caída Sánchez . iba vivir indocumentada … https://t.co/l8u4QVBFGq,0
2186,@bootyhypnotic samanta tina mi es eva mora eurofans,0
2187,Imágenes asalto mañana centenares magrebíes valla Melilla habrían muerto subsaharianos avalancha total 49 guardias civiles 57 inmigrantes han resultado heridos entrada masiva 2.000 papeles . https://t.co/LsSl2nXEgu,0
2188,Alfonso VIII arengo antes batalla : “ somos españoles . moros entraron tierra fuerza han conquistado fueron muy cristianos no desarraigó expulsó ” Fue reconquista . https://t.co/WBmVfzhCU3,0
2189,"@MonicaExt @sanchezcastejon @PSOE Putin ha hecho sesión espiritismo invoco Franco , después telequinesis argelinos .",0
2190,"Señor macron es primero no dejar ser libres mujeres . Reprimes mujeres musulmanas , no dejas ser libres usar santa gana . Así favor aplícate consejo primero luego pide resto haga . https://t.co/e5VTFWInNP",0
2191,"@sandrajara _ dices San Ginés Sanxenxo . sea latinos pueden respetarnos españolitos no , patada boca .",0
2192,"@Juan_Acosta_Gar @FreeyellowMarta @GSuspesa @miaumiaumiaushh @miguel_politik @Juanma_Saez @mrjesusfigueroa @DanielRodOrd @micosapiens @KamiKaz67046218 @vlc_JI @Morafanova @CalimeroInfante @Santsfree3 @naty_alfonsa @mestel9 @JaviLin63 @Pilicar3 @MJ02011970 @maleser23 @m_a_d_r_i @Pacohavuelto @Christi36833350 @PeiBasque @criticonico @gallifantes @Mr_morq @Ororo_Pride @_Ama_lur _ @santsfree @vxerocomunista @Miuelino @il_lustre @sendaabaetxo @77populacho @2030trash @MarcKlein _ @Cristian361984 @Crateroccator @gatetevoraz @POZI1972 @Jordi_Ferrer @ochoabravo32 @laguipikiyokian @salvaaguado @GuillermoGI0403 @JordiN_Zaragoza @Zulo_ESP2 @GeloGerCan no crítica , calle policía marroquí , es asesina autonomasia Tengo amigos marroquíes Juanmi trate racista , cuentan salvajada flipas",0
2193,"@MarataTabarnesa @RizitoSpain @LRsecreta Son subsaharianos , no son marroquíes , significa Marruecos trae frontera provocar reírse infame Presimiente !",0
2194,"📔 ⚽ ️ Hace días @ICDakar , @LaLiga @EmbEspSenegal presentaron diccionario fútbol español / wolof - pulaar - seereer - diola , lenguas autóctonas más habladas 🇸 🇳 . herramienta es mejor aliado presencia lengua fútbol 🇪 🇸 Senegal . https://t.co/SjzmCB25cl https://t.co/HEP2wYFFMt",0
2195,"Sigue rectificar presidente , craso error . imágenes hablan solas violencia viene precisamente policía marroquí . https://t.co/OUE7cLXGjO",0
2196,"sonará bastante racista mujeres musulmanas usan metro Barcelona ponen montón cosas taparse … pregunto , costará mucho ponerse jodida mascarilla ? Pareciera es solo ir norma . Barcelona , vadis ?",1
2197,Hemos arreglado problema técnico impedía escuchar entrevista @MoraVicenteLuis novela Centroeuropa ( @G_Gutenberg ) . He aquí nuevo enlace . https://t.co/JWsos1s5iY https://t.co/708DXDiLqk,0
2198,"Presidente Unión Africana pide investigue violencia ejercida autoridades marroquíes migrantes , saldó muertos heridos https://t.co/p8x2D0DfcR # SaharaOccidental via @x1saharalibre @CVONGD @CASAfrica @",0
2199,Hoy presentamos famoso actor senegalés Thimbo Samb . próximo 2 julio 20:30 casa Grande Ayamonte estará representando obra “ sueño es vida ” . obra dirigida Moises Mato gran éxito España . Venta entradas : taquilla ASNUCI https://t.co/U3AMBdUHSi,0
2200,"Aparte hay argelinos más blancos griegos , italianos españoles . son africanos . https://t.co/4wzmkJiKax",0
2201,guineano no llama atención no es persona .,1
2202,@Ricardito2022 @MariaMu24417972 No creo sea Sabadell . No será Senegal ? nombre parece puede confundirse .,0
2203,""" amigo colombiano "" puede cambiar : - "" amigo cubano "" - "" amigo venezolano "" etc. , gran burguesía hispanoamericana , atravesada condiciones clase ultra privilegiadas más allá diferencias nacionales / culturales , es así . https://t.co/yRfqOofWZ0",0
2204,"# 20J Día Mundial # Refugiados colaboramos @amnistiaespana @amnistiamadrid # TallerDeViñetas hizo compañero @EnekoHumor sintió fenomenal acogida chicas , chicos profesoras @IESRENACIMIENT0 ¡ Gran trabajo ! ¡ Gracias ! 😀 https://t.co/zlFOaAoTk4",0
2205,📌 “ No abras labios no estás seguro vas decir es más hermoso silencio . ” - Proverbio árabe,0
2206,"@jaguireal Hay veces ponen periodista Cordobés , Granadino etc entrevistando Subsahariano rotulan dice africano entiende mejor periodista , es flipante .",0
2207,@PabloEchenique @Serigne_Mbaye _ tienes trabajando gente papeles desgraciado puede mayoría absoluta PP,0
2208,@MeganeMercury Same ... caso tipo tenía fetiche travestir negros latinos hacerlos esclavos https://t.co/pHs4TB3oH5,0
2209,"Vía libre insultar sea derechas monarquia fuerzas seguridad Estado , ojito ultraizquierda tocarla cualqueer estranjero indocumentado invasores mo*ros todoel llegue patera . Anpuestoalazorraguardar elgallinero",1
2210,concentración Irun condena muerte joven guineano Bidasoa https://t.co/9dLXh4unlJ,0
2211,habrá roto cora bad bunny mora hacer últimos temazos,0
2212,“ No soy africano haber nacido África ; soy africano África nació ” Kwame Nkrumah,0
2213,"@okdiario No percatan hay inmigrantes ilegales cometen delito , no es mortal , vuelven calle vez devolverlos país debería contratar personas ilegales papeles . encuentran delincuentes",1
2214,"Pueden seguir alentando relaciones gays niños quieran , Europa sea musulmán , será , acaba juego …",0
2215,"@Juancorreillo @TwitteandoHE @HernnCortes @Pizarro1478 @MazelLilith @MiguelLuisSanz1 @enricm2 @EGE1099 @perezreverte @eslamananadeFJL @JaviSantamarta Seguir corriente indocumentadas / es absurdo , dicho forma pérdida tiempo . años lleva Podemos política único ha cambiado es apreciación : cuentistas ...",0
2216,"Bueno puede llamar imbecil , indocumentada , concubina .... mil cosas chulis más https://t.co/eTYrVhk97U",0
2217,"Salvamento Marítimo ha rescatado sábado 54 personas iban bordo patera rumbo Archipiélago canario , subsaharianas , mayor parte varones , además mujeres bebés https://t.co/SRQp4ottsa",0
2218,Juro Dios no llegue ya Puro Latino voy suicidar !,0
2219,"🤲 🏻Este lunes celebró Día Mundial Refugiado . hoy acercaron mercado semanal , pudieron acercarse puesto ACCEM contribuir refugiados comprando solidariamente semillas reconstruyen vidas 👇 🏻 https://t.co/3EVo5T24Hd",0
2220,"Dicen hay políticos bando ven reiterados sucesos imágenes , ríen carcajadas escuchan bucle estrofa • 🎵 Déjame atravesar viento documentos 🎵 🎼 • ( Seguridad Social ) , así llama grupo …",0
2221,"tanto poblado Senegal camisetas Abanca Lloruña ' Ascenso Segunda 21/22 ' . siento , tenía hacerlo 🙄 https://t.co/GBXrkwdTDC",0
2222,"Azealia Banks arremete Beyoncé historias Instagram , estreno Break My Soul . Acusa cantante querer acaparar atención mes Orgullo , excluirla reivindicación estética tradiciones religiosas africanas . https://t.co/UciS5S6I6O",0
2223,Hoy presentamos “ tres fronteras ” trabajo foto-periodistas @juanluis_rod @naranjo_p . 1 julio Jornadas Africanas Onubenses podremos ver audiovisual charlar Juan Luis Rodríguez ! https://t.co/YKWPBSKQ1I,0
2224,@MadridTormenta HDP NO QUEDÓ PAIS AYUDAR HACER PAÍS VAYA MEJOR . HAY NO AQUÍ VIVE PM COSTA ESPAÑOLES . SIN PAPELES ENCHUFO PABLO-RATA IGLESIAS . ASÍ NOS VA ... LLEGARÁN ESCUPIRNOS CARA ... TIEMPO 🤬,1
2225,Legalizar consumo producción cannabis España . Cerrar frontera . Expulsión menas inmigración ilegal origen marroquí . Militarizar Ceuta Melilla,1
2226,🥕 🥬 ¡ ¡ Siente explosión sabores comida Umami healthy food ! ! Están Jerez ofrecen comida sana equilibrada domicilio opción recoger . 📲 615 61 34 54 📍 Calle Túnez s / n # JerezdelaFrontera # ComidaSaludable # AlimentacionSana # JerezTelevisión https://t.co/eNqNTS1avx,0
2227,Begoña Villacís fustiga indocumentada Lilith Verstrynge : 3 datos Madrid golpe feroz https://t.co/JNXVZbdl3D vía @Periodistadigit,0
2228,¿ era buen trabajo Gobierno marroquí decia Antonio ? https://t.co/1aviFjsGtJ,0
2229,""" gente no hereda , heredáis ricos "" , dice Pixie . Seguro indocumentada tiene más pasta 50 españoles azar juntos . https://t.co/SkePkVLyiZ",0
2230,"autoridades argelinas hablan "" malentendido "" anulan orden suspender turismo España https://t.co/HEdCqREGAv vía @20",0
2231,africanos has acogido iñigo ? Ya cobras pastizal españoles ... menos no ? Predica ejemplo majete .,0
2232,"Celebramos 25 años mercado Latinoamericano , apoyando desarrollo tejido económico sociedad , generando confianza agentes económicos base conocimiento , valores competitividad . https://t.co/GOxsDCfO8x # AENOR25añosLATAM # AENORConfía https://t.co/W1M0YbqRes",0
2233,"@PartidoMorenaMx gran latinoamerica es posible . pueblos originarios merecen , culturas latinoamericanas merecen , pueblo latinoamericano entero merece , GRAN PATRIA LATINA ES POSIBLE PUEBLO SIN PIERNAS , CAMINA. ✊ HLVS https://t.co/R3wWw1MamS",0
2234,"500 subsaharianos saltan valla Melilla , más millar esperan turno 👇 https://t.co/26wwlyDlTf https://t.co/EIbdmR8aLM",0
2235,@gigigigigisel @FreeNegus guineanos tenemos problema hacer ridiculo,0
2236,@Tyrion019 @RobertoAzaldeg2 @Motard8559 @XemaGalo encima africanos . Ya podrían sustituir noruegos suecas no ? ?,1
2237,"@RubenSanchezTW juegan mucho , no pueden dejar indocumentada responder periodistas van dejar evidencia .",0
2238,@rubenlodi Solo es moro estaría prime time .,1
2239,¿ Es seguro viajar Túnez ? experiencia roadtrip libre https://t.co/PTR0uln9Y5,0
2240,paso caso Argelia ?,0
2241,Víctimas terrorismo asesinadas 25 junio # víctimasdelterrorismo LUIS MARÍA HERGUETA GUINEA asesinado 25 junio 1980 Vitoria . JOSÉ LUIS HERVÁS MAÑAS asesinado 25 junio 1990 Navarra https://t.co/tlK5Knsdmh,0
2242,"@FelipeV_Spain Marruecos "" moros "" vuelvan tener "" Al-Andalus """,0
2243,Abogados ICAM formarán materia protección internacional extranjería población inmigrante refugiada https://t.co/kgt5kGECL3 @europapress @icam_es,0
2244,"@Brucke9 @romanosssrgo @jose_acb @Sturlunson + legisle mundo , sociedad es católica , sociedad es protestante , sociedad es musulmana . Existen múltiples creencias , deben dejar ámbito privado . pro-elección no defiende ahorro , libertad para+",0
2245,"pesar # LaTraiciónDeSánchez pueblo saharaui , 133 migrantes África subsahariana acceden # Melilla primer salto valla giro Sánchez . control migratorio era motivos Sánchez pretendía mejorar relaciones Marruecos .",0
2246,@RafaArjonaT mirón jugón . hay refrescar patios casas hacían musulmanes . hago casita tb,0
2247,canso gringos ahora quiere sudaca,0
2248,""" Sánchez rejonea Argelia consecuencias "" , ✍ ️ artículo Inocencio Arias https://t.co/19bM5N3Qhv https://t.co/bhKDJbtV6 K",0
2249,afirmación tanto eurocéntrica . No creo países América Latina África estén acuerdo . https://t.co/mYxRMDtH2n,0
2250,@africa__2305 tukien eres,0
2251,"@manflorico Es proyecto músicos venezolanos . Es bonito . Invitan puros músicos latinos , mejor , época jeje https://t.co/kxyAHYuTtC Betulio , Ilegales , Ilan , etc",0
2252,Ya estoy refugiada camita . Dios sabe dio ansiedad . Lmfao .,0
2253,@PollitaSideral Habría comido no hubiera mañana . pasas lengua restos hay tapas Natillas . Habría incluso aguantado respiración minuto medio rezaba no hubiera acostado senegalés sidoso pelo día anterior,1
2254,"@TalebSahara Eso pasa entrar país papeles ,",1
2255,"🇮 🇮 🇷 Lapid Bennett formaron coalición junio 2021 después dos años estancamiento político Benjamin Netanyahu frente Gobierno . alianza partidos árabes musulmanes , liberales derecha fue frágil principio duramente criticada . https://t.co/G0eIBMzkAD",0
2256,@unchinodechina @publico_es Abajo sociedad patriarcal católica blanca ! Viva sociedad patriarcal musulmana sharia,0
2257,"cierto , tuve poner subtítulos Latinoamericano , porq castellano eran descripcion escena así mal . Cosa mas rara , no ?",0
2258,"tuvieras empresa , darias trabajo SIN PAPELES SIN VERIFICAR REALIDAD ¿ ? sabiendas falsificaciones documentos¿?.Con falta trabajo existe Españoles bien nacidos . ¿ ?",1
2259,@Antonio_r__g Rafa Mora ..,0
2260,"es vergüenza , presidente sepulturero deja entrar papeles pone paga cobran estar España . https://t.co/YI0wDpxWSM",1
2261,"@Lazaril56386213 @ecidlm Francia bastante más , sólo sea relaciones países africanos papel preponderante Europa .",0
2262,"https://t.co/7smDyDbUIp Irene ... Ireeeeeeeeeneeeeeeeeeeeeee ... ¿ Estás ahí .. ? Ireeeeeeeeeneeeeeeeeeeeeee ... Sal , ratita , quiero verte colita ... ¡ calladita estás Irene ! ¿ pasa , reina mora ... ? DIGNO MEJOR ESCRITOR ....",0
2263,"@boye_g han resuelto "" africana """,0
2264,"María es refugiada # RDC campo Kakuma , fabrica compresas reutilizables junto mujeres . cuestión # DDHH . 💬 "" mujeres han beneficiado toallas higiénicas . utilizo ganar dinero mantener familia "" . https://t.co/2FWM9yir9 G",0
2265,es vidas personas subsaharianas no importan no tienen ojos azules ?,0
2266,@el_pais ¿ tiene ver cosa ? invasión Ucrania ha provocado oleada refugiados ucranianos . ¿ Africa ? bien parece excusa justificar migración ilegal promovida Soros élites europeas .,1
2267,Sánchez no posiciona forma tajante muertes Marruecos valla Melilla derechos humanos Mohamed VI tiene cogido güevos cuestiones personales,0
2268,"pusieron duda # Argelia ordenase agencias viaje cesar relación # España , aquí abajo circular firmada ministro # Turismo argelino , Yacine Hamadi , impartiendo orden . @MAECgob https://t.co/4y3OAPoalB",0
2269,Conozco nació campo Italia fantaseando comunismo latinoamericano así ajá . tan tan muy muy . Jajajaja . https://t.co/3uKOFjgQnQ,0
2270,🌎 🤝 motivo # DíaDelRefugiado compartimos biblioguía @UOCbiblioteca recursos sensibilización ayuda personas refugiadas . Consultadlos aquí . 👇 https://t.co/wtjUY2JLL8 https://t.co/p7PSAYrzvt,0
2271,"@Bitcoinanarka @elindepcom Literalmente han entrado armados cuchillos , machetes piedras han herido 40 guardias civiles , hablar gendarmes marroquíes muertos . Ha sido entrada violenta , están vídeos prueba . es solo delitos",0
2272,"desiertos playas , Isleta Moro , Almería https://t.co/BoSyjPSdJy vía @YouTube",0
2273,@Adri_Billo hablas boluda español no latino,0
2274,"𝑶𝑭𝑰𝑪𝑰𝑨𝑳 : Mané , nuevo jugador Bayern Múnich ✈ atacante senegalés deja Liverpool convertirse nueva atracción Allianz Arena , firma 2025 total 32 millones euros más objetivos . ganga . 📷 @FCBayern https://t.co/968PZpmOet",0
2275,"🔴 ⚫ 🔴 ⚫ # WebinarsDifusión ➡ ️ Primeros pasos enseñanza EL2 personas migrantes refugiadas 🗣 ️ Nuria Otero ( CEAR ) , Patricia Gallego ( Accem ) , Sonia Alcántara Lago ( Accem ) Emilia Conejo ( Difusión ) 🗓 ️ 28.6 ⏰ 13 h 18 h ( CEST ) ✏ ️ https://t.co/d9YAydgGD9 # ELE",0
2276,grupo hombres armados asaltaron villas mataron decenas civiles noche sábado domingo . Gobierno anuncia represalias . https://t.co/euw64V7L6q,0
2277,"... beneficiara fuentes energía no compren . mujeres ucranianas han sido violadas , mismo son musulmanas # Uyghurs . cumbre @OTAN mujeres deberiamos ser escuchadas . @USembassyMadrid @USTreasury ( OFAC ) # Ucrania # IVAWA . https://t.co/fmWrH8nZn5",0
2278,@guinea_sonia @Capitana_espana Tanto ? no creo mujer tenga poder ? días recuperación creo ya empezará ver más .,0
2279,@Renezzbro solo veo dramas costumbristas argelinos niños piernas https://t.co/TNHGfwh3Ho,0
2280,"Guinea Ecuatorial 10 países africanos mayor estabilidad 50 países africanos encuestados , más mitad han registrado avances índice paz global , pesar conflicto ruso-ucraniano incertidumbre económica pandemia https://t.co/qJINY1suso",0
2281,"@JuanjoCotilla Ale , peluquera viuda Pedro Carrasco Paz descanse casada(o rejuntada ) dos vecescon dos Senegaleses ... ya tiene "" comer "" cierren # VivaLaVida519 , Dios gracias 🙏 # APOYOROCIO19J # EnElNombreDeRocío",0
2282,"He ido ver Andrés Calamaro ha salido Ariel Rot cantar tocar ' enfermedad ' , ' ojos ' , ' Canal 69 ' ' documentos ' . Honestamente digo puedo morir paz ahora mismo .",0
2283,"@muslimgirl jóvenes , mujeres , musulmanas activistas acaso no pueden levantar voz gatos van quemar 10 días # Yulin # China . Es musulmana puede tener miedo mentes vacías criminales entonces están voces ? https://t.co/Qi2Ffm4hku",0
2284,""" Oro caga moro "" queda ? Ya decía Lope Vega obra “ Gatomaquia ” : armándose ofensas reparos Vino Ronda puesto posta ver había moros costa https://t.co/6JAzdjkps0",0
2285,"🇬 🇶 # GuineaEcuatorial logra eliminar forma gambiense # tripanosomiasis humana africana ( TAH ) , también conocida enfermedad sueño , problema salud pública dentro fronteras . ¡ Enhorabuena ! Vía @WHO | # SaludGlobal # beatNTDs # NTDs https://t.co/4HyCASFwIs",0
2286,@MLiberal_es hechos son musulmán ha atacado gravemente gays ... No ?,1
2287,"Siempre será más digno rol ser puta , negro , moro sudaca , besar bandera arrodillarse tu placa cabrón .",0
2288,habla problema España bandas latinas también seremos racistas . https://t.co/6ncm7gamVZ,0
2289,ahora sí sí ... 🔥 ¡ MAÑANA TERMINA PLAZO ! 🔥 recordad 25 junio es último día enviar propuestas IX edición « completo rompe es viento suspirando : ( in)material significaciones literatura hispanoamericana » https://t.co/uqp1W5Q1Gu,0
2290,policía tunecina arresta ex primer ministro Jebali sospecha lavado dinero vía @HoraAfrica https://t.co/TuRTa4teFE https://t.co/tYNciQBXlw,0
2291,@marcelamar07 hemos ganado ? Suiza Latinoamericana,0
2292,"@Epicureo64 @lady_sackville @Mamenjg12 @fmcarreno @huyelobo @javierirastorza @Ainsthrilln @mcalerom @parbolo @jhlasa @tyrannosapiens @Tabernita @CaptainMiller @TyelpeIthildim @JPSalmeronL @taleuco @Orocline @oalfonsogarcia @GuilleMunoz @AMdHL @Johnny90VM @Isherwood75 @cinturondorion _ @fenris1234 @Ignaciovdm01 @Regoteos @mario_jsg @Mitsyssa @Pascual_Return @ma_blazquez @borja_f_e @filosofotodoa1e @Razgrizdmon @ClauClauClaudio @GarrinchaCF @Oskartxuprz @scudettocalcio2 @simon_mupe @martindonato @rrazo @Aitortxv @nonaurosedcord @NymeriaSolo @impekko @numbereightball @GomezDominus @Demostenes_eu @Eleder _ No digo no , es caso único mundo musulmán . países no tienen opción ( ayuda transexuales )",0
2293,@ChavezSr140 @Celebra51837821 @Ctberic0064 @OrlandoDobleU10 @dontknowthenam3 @lukamodric10 venga sudaca tira ahí friki,1
2294,""" Menudos genios periodismo "" : ' Marca ' titula "" Africa Power "" toda página seis jugadores sólo es africano https://t.co/NyZUDxgUkc",0
2295,"@cesikarsmith @EstebanNavarroS no voy discutir es verdad seguramente serán mayoría , , tan bien quieren hacer , ¿ ganan entrando plan horda arrasando paso ? mejor senegalés foto entró siguiendo cauces legales ( No sabemos ) .",1
2296,"infames medios hayan vendido moto éxito africano nazilenski solo acudieron "" cuatro "" 55 líderes africanos , África no cuelan tanto Europa mentiras llevan años payasadas cómico ucraniano aún cuelan menos . https://t.co/RE49fwclei",0
2297,@CarlosXimielga @AdrianBarbon región declive no quieren venir refugiados . https://t.co/JA19m8XvGd,0
2298,"@pasadetodotio @kemasdalomismo @DcaValle No , seré defienda , moros apaléen .",1
2299,"lucidos desfiles han sacado calle vecinos vecinas , disfrutar fiesta https://t.co/1x5jrzaHnT",0
2300,"@veropolox @perezreverte Hay ser muy prepotente llamar Pérez Reverte "" indocumentado "" . Tal vez debería replantearse opinión choca , es tal vez no es muy cerrado mente menos , plantearse "" indocumentado "" no es .",0
2301,¡ 𝗡𝗨𝗘𝗩𝗢 ! Publicamos # post blog : “ impactantes acantilados papel ” Punta Morás . ¡ Descúbre increíble lugar ! @XoveBandaNaron @aviajarblog @Turgalicia @AcantiladosP @spain @RecunchosDe @TurDepuLugo @TerrasdeLugo https://t.co/Lsbi3Wd3vs,0
2302,"@JesusCintora Lógico , normal más coherente . Franceses , marroquíes , argelinos ... tenga niños . tenga , cuide , crie eduque . no manden patera críen .",0
2303,@Pikachuche @svazquezgomariz @Darjo_C18 @centinelamet @carlosmascarlos ... dos mil pavetes . Así empezar funcionar ahí delante . Así esté indocumentado empieza hablar temas legales tener puta idea asunto entra risa floja porqué dudo tenga recursos económicos suficientes sostenerla,0
2304,jefe servicios secretos marroquíes reúne Madrid homólogos españoles https://t.co/XZMpboFV9j # larazon_es,0
2305,¿ Saben @NATO mujer @sanchezcastejon está turbio asunto Marruecos chantajea ?,0
2306,Hoy endulzan final curso gastronomía argelina . شكرا https://t.co/XPoqs7vytT,0
2307,@MazelLilith tome indocumentada . https://t.co/cl1ceNq6T3,0
2308,cártel gas mayor Ejército Magreb ... firme alianza ruso-argelina https://t.co/C5evuKbT4V,0
2309,"verano salesiano # Europa tiene año connotación especial : # guerra # Ucrania , ha hecho menores # refugiados vivan madres obras salesianas países . Allí , están organizando programas específicos .",0
2310,"# osocialesHHCC , acompañamos 🚶 🏾 🚶 🏼‍ ♂ ️ personas # refugiadas desplazadas tuvieron abandonar hogar conflictos persecuciones llegan entornos buscando protección apoyo . # RefugeeDay # WorldRefugeeDay # 20Junio # DiaMundialDeLosRefugiados https://t.co/HzxRmXN9C2",0
2311,Seguir votando sociatas comunistas . disfrutar multiculturalismo barrios . Cerca mil subsaharianos « organizados violentos » cruzan valla fronteriza entran Melilla https://t.co/EGwBTDJcKr través @eldebate_com,1
2312,"📆 28 junio estarán Alcalá dia , presentando productos . ⏱ 10 13:00 📍 Santa María Rica ( cl . Santa María Rica , 3 ) Literatura oral africana ⏱ 18:00 📍 Biblioteca municipal Cardenal Cisneros ( Plaza San Julián , 1 ) Alcalá Henares . https://t.co/lUHVjgUMOI",0
2313,"@libanklif 9 senegaleses trabaje hace años Italia , recogida manzana , días hacian cena , eran santos , ojala volverlos ver",0
2314,"@HelenaMaleno iglesia tanto detestaís nunca defendió traer subsaharianos aquí , fueron allí trabajar darles vida mejor . enseñarles conocimientos facilitaran día dia , país . No mercadeaban pobreza izquierda actual , iban ayudarlos allí .",0
2315,Sicarios 14 años Madrid : nueva peligrosa estrategia cabecillas bandas latinas # 123INFO https://t.co/4DQ57YiAsf,0
2316,"@pMeteko , hablen árabe , ruso swahili .",1
2317,"@jmalbares llaman Bruselas pirómano , L´incediarie ; Unión Africana , traidor . @jmalbares recibe insultos días escala mundial . Hoy ejemplo Agencia Prensa argelina dicen viene grande cargo ¿ espera @sanchezcastejon echarle ? https://t.co/G3vBLOkPQ9",0
2318,@Francis98767954 Quiere decir no vengan argelinos España,1
2319,"@melgamike @joaocotrim21 @Stupid_Rental @jbizarro @DoutorSabe @_ricards _ @luispcarita @voluptama @nuno_fgs @Lampiao82 @Marques_Ze _ @nunoe0e0 @JPPir @VelhoXaringado @drogler @AntonioCunha79 @Amadorjp _ @edmapi @tecno_boy @alexistocq @ricardohashtag @jonasnuts @anfiga _ @Sargo_Senegal @Jorge_Serrote @FatimaRD @alpha_tm @ManNextDoor @LobbyAlgarvio @N3l1nh0 @AnaLuABC Creeedo , reaLLmente",0
2320,"Tanto habla jugar tres centrales . Porqué vez fichar Koulibaly Koundé , no fichamos dos . Sí , ahora mismo parece disparate , tampoco es ambos juntos salgan tan caros . Sería increíble defensa senegalés , uruguayo francés .",0
2321,@cuadradillo21 @PabloIglesias Nadie es ilegal 😡 Solo indocumentados 🙄,0
2322,"@camamuriesp @lalalalia sepa menos hispanoamericana , son nacionales , ¿ es crees fish and chips es Londres ? nivel ...",0
2323,parecemos selección Gibraltar CT no ganamos JAJAJAJA,0
2324,"asalto valla Melilla : asaltos han vuelto vez más violentos organizados tiempo . Murieron 3 gendarmes marroquíes . Era cuestión tiempo ocurriera tragedia . fronteras están defenderlas , caso . Están .",1
2325,"@ChantalCaballe1 @pvallin mafias no han cometido crímenes , no intente justificar injustificable . PSOE amigo Marruecos . REY fortunon súbditos muertos hambre . Menudo demócrata es Hassan .",0
2326,palizas apuñalamientos parte moros latinos ? ya no ? Mejor poner 4 casetas moradas valen mucho https://t.co/2o5GEXjQmV,1
2327,"@FaustoLorenzo @change_es Estoy cansado ver porno gay guineano doblaje mala calidad , @FaustoLorenzo ! 🤗 🤗 verdadera historia es larga ...",0
2328,"@javigarser @GLlamazares logros Argelia suba precio gas logros eres Andalucía es región más corrupta peor gobernada España , logros paro disparado logros subida cuota autónomos",0
2329,@cronicasdeckard ¿ Doblaje latino traducción literal inglés ? no es exacto doblaje castellano .,0
2330,"¿ perfiles culturales ? españoles no es precisamente perfecto . Mucho mejor asiáticos orientales africanos negro . ¿ hispano ? Hay , europeo oriental , mínimo igual .",0
2331,thembo#1 indocumentado volvimos tiempos asilopolítico # flowcito rebelde causa,0
2332,"# SmartFarmUSAL & amp ; # Asilvestra | 🍓 🐝 jardín comestible ya está dando frutos : fresas , frambuesas moras dan color sabor espacio tan rico . ¿ Conoces proyectos # BiodiversidadUrbana estamos llevando cabo Peñuelas San Blas ? 👇 https://t.co/5BF9Ng6jXL https://t.co/cRLQf2qB6v",0
2333,Sánchez elogia colaboración marroquí asalto valla Melilla https://t.co/v79gkLl8xz https://t.co/RyB2fBixt0,0
2334,vox_es : ‼ # URGENTE menos 4 policías marroquíes 45 subsaharianos habrían muerto salto valla Melilla . culpables : Gobierno Pedro Sánchez políticas generan efecto llamada mafias tráfico personas … https://t.co/lZ2Sd4GEoJ,0
