Tweet_ID,Teaser_Tokens,Tag_Value
1680,ya no diferenciar rápidamente estar frente senegalés marroquí ser marroquíes tío senegalés ser color negro intenso,1
1681,últimahora juzgado archivo investigación muerte menor tunecino Zambrana Valladolid concluir ser delirio agitado,0
1682,equipo haber patentar compuesto inhibir cáncer páncrea tener año ser refugiar Palestina Gaza vivir ahora Barcelona descubrir historia palestina refugiadospalestín refugees palestine K,0
1683,haber hambre verdad no parar coña decir asalto valla melilla vez no ser mena ser subsahariano suda morir haber ver muerto,1
1684,ser pronto casa esperar tener edad suficiente solicitar subvencion mujer maltratado refugiar acoso escolar ser haber mil manera conseguir prestacion social casar eslamista adquirir nacionalidad parir,0
1685,Lula Boric Petro ser tríada mucho interesante liderar nuevo izquierda latinoamericano Pablo Iglesias lulaeoptmeubrasildevolto,0
1686,subsahariano no votar Esoaña ser,0
1687,vez Berlín sentar comer kebab calle tirar moneda pensar ser refugiada Europa este,0
1688,preocupar bastante sobretodo circunstancia actual tener jefe religioso Rey hecho fiesta musulmán hacer tener cuenta hacer,0
1689,haber salir mexicana haber compartir piso mexicano entender decís palabra hacer gracia ser más duro vosotro debido haber latino aquí,0
1690,excelente representación cordobés Juegos Mediterráneo María Carmen Madueño competir respectivo disciplina junio julio localidad argelino Orán,0
1691,árabe leer derecha izquierda también hacer posible,0
1692,hacer año terminar espectacular Grecia Costa Marfil probablemente partido mundial más haber disfrutar España Países Bajos,0
1693,Reconocido político colombiano ratificar respaldo Gustavo Petro Prensa Latina,0
1694,Lirio llamar nombre nombre bien estar cariño cariño tener ojera morás,0
1695,SomosLaAlternativa presidenta haber asistir fiesta fin curso Centro Atención Refugiado enhorabuena trabajador gran labor hacer día día,0
1696,Ciudad Real conmemorar Día Mundial Personas Refugiadas numeroso actividad,0
1697,Senegalés,0
1698,Pedro después hoguera venir Moros Cristianos ay ir poder quedar pie maravilloso viernes también campeón,0
1699,decena asesinato cristianos África Subsahariana ser cometer musulmán no producir dolor consternación menos no suficiente publicar mísero tuit,1
1700,estar Zara pillar pelea dos señora limpieza latino pelo LAGARTAA parecer haber atacar puma,0
1701,cristiano ir Vaticano musulmán Meca revolucionario Argel Amílcar Cabral líder Partido Africano Independencia Guinea Cabo Verde Mapa movimiento revolucionario anticolonial base Argel,0
1702,Moras miel huevo ser diez alimento dar subidón felicidad YellowDay,0
1703,Ucrania Afganistán clase persona refugiado través,0
1704,Colegio Médicos Álava destinar Medicus Mundi Álava presupuesto proyecto apoyo centro nutricional Kalana Mali Ganadora IX Premio Proyecto Solidario ICOMA vitoriagasteiz,0
1705,hoy dos moro metro robar teléfono chamo estar dormido entonces salir dos moro impedir robo jskajs,0
1706,receta fácil cocina Pollo africano Pollo africano gustar receta pollo no poder perder delicioso pollo africano olvidaro pollo asado mcpollo hoy proponer mezcla,0
1707,no haber hacer ni más mínimo gestión proteger cristiano nigeriano ver MASACRADOS fe derechos humanos ver moro ser único humano planeta,1
1708,ser creer seguir doctrina Cristo no revuelven tripa asesinato subsahariano Melilla huir hambre muerte encontrar puerta primero mundo creer ir ser salvar,0
1709,ver corazón dos caso luchar derecho mujer ser mujer poder ayudar no tener poder voz caso musulmana,0
1710,Muere descubridor Lucy tener origen único ser africano origen nacido hacer tres millón año deber animarno hermandad decir Yves Coppens,0
1711,pregunta respuesta viajar Costa Marfil Consejos práctico via,0
1712,club formar ser subcampeón liga octavo champions Frágil menoer indocumentado,0
1713,Bendita ser tierra Uruguay nacer mejor autor literatura hispanoamericán mario BENEDETTI,0
1714,puro latino entrada platino día nada más añadir,0
1715,tanto no ser ser latinoamericano latino mismo más,0
1716,fin acabar latino xD,0
1717,Solidario equipo LAGUN haber decidir donar parte premio obtenido programa Made to move communities ONG trabajar proyecto educativo Senegal mucho orgulloso iniciativa TogetherShapingTheFuture,0
1718,mejor olvidar colonización árabe norte África España no importar ser antes colonización Europa África,0
1719,decir niño latino Facebook cancelen MANGA,0
1720,Argelia confirmar Sánchez ser chantajear Marruecos no entender juez pedido acceso móvil Sánchez estar ocurrir parecer ser mucho grave alto traición estar penado año cárcel,0
1721,refugiada año regalar peluche Puig acogida Alicante vía,0
1722,Solo Feminazis moras,1
1723,Anibal biblia ser libro sagrado no creser entonces no ser católico no esperar seas estar mucho seguro no diriar mismo corar frente musulmán,0
1724,ahora tener gata lesbiano musulmana incestuosa perroflauta,1
1725,Gaucin Gibraltar,0
1726,artículo lucha sur Argelia mencionar Mohad Gasmi nuevo viento rebelión correr sur argelino,0
1727,MERCADOS Canarias mostrar oportunidad negocio Costa Marfil,0
1728,Este nuevo plan CIA Américas latino Boric Chile Petro Colombia elemento ser copiado España años no meter PSOE Felipe Gonzáles resulto sinvergüenza ser mas fascista Pinochet NUEVOS TIEMPOS NUEVOS ENGAÑO,0
1729,sistema educativo francés ser único estudiar mismo París Marsella Costa Marfil Malí España colegio francés extranjero ser igual,0
1730,Detestables indocumentado oportunista escondar mediocridad loas banda comulgar año saber,1
1731,DIRECTO José Manuel Albares ministro Exteriores relación comercial Argelia doy credibilidad autoridad argelino decir no haber anormalidad ir dar tiempo poder verificar extremo,0
1732,quejar haber presentar ser comunidad autónomo opina senegalés podemo,0
1733,musulmán musulmán orar tener pilar ayuda necesitado no tener libertad pedir uyghur animal sagrado manos opresor Uyghurs StopYulin Freedom,0
1734,taldíacomohoy nacer Pascual Gayangos escribir numeroso trabajo arabismo historia literatura catalogación bibliografía Tradujo inglés Historia dinastía musulmán España,0
1735,estar campo refugiado frontera Sudán Sur superar más mínimo detalle viaje tener hacer llegar Marruecos coste entendería solo hombre joven hacer,0
1736,patrullero Serviola regresar Ferrol tres mes despliegue costa africano,0
1737,ir Malí despertar haber jugar Uff difícil Nana valer ser jugar espabilo buen lunes,0
1738,sí primero coche totalmente nuevo aún así atreves decir haber estar cerquisimo verstappar más vuelta creer piloto poder hacer contar mano,0
1739,Gobierno español DIMISIÓN Yaa criminal Subsahariano ir muerto culpa gobierno España Rabat,0
1740,policía marroquí llevar dos semana herida grave uci gurugu quemado Marruecos deber aguantar salir periodista español pagado régimen argelino insultar Marruecos,0
1741,Rubiales liga Árabe,0
1742,ahora estar utilizar ayudar refugiado ucraniano,0
1743,Literatura latinoamericano ser característica autor mejor novela cuento narrativa latinoamericano,0
1744,ser liderazgo ruta poder tener equilibrio ser esperar líder musulmán imposible hacer posible Pandemia haber ser ser producto falta visión compasión reflejar día matanza Yulin mercado,0
1745,incidencia Covid seguir marcar mínimo Campo Gibraltar,0
1746,COMARCA Regresa noche más mágico año playa Campo Gibraltar Consulte aquí instalarar hoguera SanJuan municipio,0
1747,fiesta grupito pagar derecho proteger vez Constitución jovencito indocumentado,0
1748,pobreza provocar Gibraltar decir puto nota xdddd,0
1749,música traéis latino ser puta mierdo quier,1
1750,Día Refugiado hablar Malalai Joya diputada más joven Afganistán posinvasión hoy refugiado Cataluña vuelta talibán poder refugiado afgano entender bien ucraniano sentir discriminado,0
1751,Ayuda Ucrania refugiado Mali noticia martes,0
1752,Nacional UE mantener contacto Marruecos salto valla Melilla evitar pedir investigación independiente,0
1753,portada ser horrenda Benzema ser ascendencia Argelina Camavinga nacer Angola Alaba ser ascendencia filipino Nigeriana Rudiger Aurelio tener ascendencia africano ser menos portada no tener sentido Africano Camavinga,0
1754,ser forma ejemplar respeto DDHH socio marroqui vergüenzar faltar respeto humillación sufrir allí manera constante tanto persona subsahariana propio persona marroquí,0
1755,chavalito ser musulmán ser gay parecer pillar renuncio amenaza familia casa hombre no tener idea mejor comisaria Mossos,0
1756,ser refugiar Palestina Gaza España equipo haber patentar compuesto inhibir cáncer páncrea haber ir Barcelona contar historia,0
1757,Ukraniatik EZ datorrar migrante batir etorkizuna fallecer ahogado río Bidasoa joven migrante guineano través,0
1758,Scholz también haber invitar cinco país democrático Asia África Sudamérica India Indonesia Sudáfrica Senegal Argentina asimismo sesión trabajo también intervenir vía telemático presidente Volodímir Zelenski,0
1759,Baleares ser tercero provincia concentración migrant llegado ruta argelino concreto enero junio mes llegar tierra balear migrant través,0
1760,aclaración indocumentado dictamen abogacía Generalitat ser solamente dictamen no ser sentencia solamente poder hacer Jueces,0
1761,ser justificar ONG trabajar Militantes corrupción estar orden día corto plazo dar nacionalidad votar ser régimen comunista latinoamericano,1
1762,Han ser más policía marroquí subsahariano muerto,0
1763,mundial catar mujer mora mariquis estar buscar mujer tu valiente andar vetir allí das salmones mariquis mujer poner banderita andar menestraaa jijijij además llamar fanático jijiji año cárcel,1
1764,pobre saber presión tener soportar pantalón Marruecos haber ser tanto leal no haber decir ir agradecer mucho mucho injusto Sánchez echarer menos echar seguro,0
1765,escuchar señor latinoamericano explicar video youtube engineer grindset,0
1766,compartir indignación árbol no tapar bosque señalar refugiado supuesto privilegio no ayudar refugiado,0
1767,Vete país musulmán,1
1768,artillería Saharaui infligir grande pérdida fuerza ocupación marroquí largo muro militar dividir Sáhara Occidental Defensa INFO,0
1769,responsabilidad tener España tener acoger persona africano territorio ser colonizar potencia embargo saharaui dejar suerte Marruecos izquierda país ser hez hez,1
1770,no tener puñetero idea construir Bernabéu hacer año política indocumentado tanto,0
1771,poder acusar PSOE vaciado hucha Seguridad Social gente indocumentado así ir poco pasar,0
1772,morir recordar seguir aquí conmiguir recuerdo corazón tiempo después fuera soñar seguía vivo haber ser error aún haber esperanza aún poder allí mora firmamento,0
1773,nomasatropello cadiz Muere atropellado silla rueda volvía celebrar cumpleaños conductor haber dar positivo droga alcohol vía,0
1774,ari demostrar ser ser latino tkm no conocer,0
1775,EDITORIAL CTXT no acepter subsahariano ser también ucraniano normalicar gestión frontera necesitarar sicario matir nunca mataremos bastante dejar entrar humano peligro svymbnuhjw,0
1776,Sant Joan Moró iniciar fiesta homenaje San Juan Bautista,0
1777,manera ZION LENSKY haber dejar inmigrante africano salir Ucrania haber condenar pueblo ucraniano blanco muerte usar carne cañón prohibir gente año salir país gana tener chivatear vosotro FSB,1
1778,seguridad ser Marroquí estar junto valla Melilla foto ser Rafah ciudad Palestina,0
1779,claro ser problema llamar crisis humanitario claro España no poder solo problema claro no ser solución matar joven africano claro no ser delincuente claro África ser víctima expoliación país,0
1780,llevar matar musulmán tiempo no salir prensa así sí imaginar,0
1781,gracia PEPOE paso aqui pronto burka fuente Marruecos envir vídeo salto valla Fijaos ir armado diente no ser refugiado ser violento invasor haber detenerl,0
1782,sahara ser español ir más lejos aún colear tema haber ver reciente crisis Argelia no tener responsabilidad España Sahara Guinea resto país europeo zona africano colonizar,0
1783,Begoña Villacís fustigar indocumentada Lilith Verstrynge dato Madrid golpe feroz,0
1784,ignorar completamente Miss World ahí habiar mujer mucho bello entender ser no elegir polaca ejemplo Costa Marfil ser bello,0
1785,junto documento LosRodriguez canción preferido siglo siglo Banda sonoro peli Báilame agua,0
1786,Gobierno este mierda tener seguir pelota culo Marruecos ver seguir colmo cabreamos Argelia Puto Gobierno pelel tener coño,1
1787,no dudo Túnez tener problema no ser debate tesis falso nación musulmán no poder ser democrático no tener economía crecer ser vd afirmar no ir dar más vuelta asunto,0
1788,coger habla latinoamericana ser ir hacer madre,0
1789,gobierno Marruecos reprime ahora sadismo inmigrante llegar frontera contraprestación traición Gobierno Español derecho pueblo Saharaui ser inexorable injusticia derivar nuevo injusticia DescansenEnPaz,0
1790,aquí panita senegaleses,0
1791,MISS MARVEL CONSIDERADA MUSULMANES UNA Herejia,0
1792,Novedades Campo Gibraltar Siglo xxi hoy,0
1793,autoridad argelino recular hablar malentendido anular orden suspender turismo España vía,0
1794,Esposo ser pais tener mujer mas hermosa mundo aun asi termino casar Mexicana Yo latina ganar,0
1795,Ecuador gente salir calle vandalismo financiado narco izquierda latinoamericano pretender generar cambio político fuerza,0
1796,Sadio Mané ficha Bayern Munich procedente Liverpool FC extremo izquierdo senegalés año llegar variable firma junio,0
1797,también tener raíz africano,0
1798,padre ser musulmán herencia ser musulmán convertir cristianismo estar traicionar también herencia haber convertir acto español tener echar España gente dar gana igualmente,0
1799,religión quedar dia contado jajajajo conformar vivir perro gato aborto vecino musulman estar tener hijo aquí año vuestro ateismo relativista ir convertir nación taifa islámico,1
1800,Día Personas Refugiadas dedicado especialmente ucraniano haber ver obligado abandonar país guerra Seguimos ayudándol podar Barcelona diamundialdelosrefugiado,0
1801,RedLynxes Leonas Vóley ya estar Orán Argelia desear debutar JUEGOS MEDITERRÁNEO DEBUT ambos selección primero foto día viaje tierra argelino,0
1802,ser ser así indocumentado ser,0
1803,posible ocultación causa muerte Asociación Marroquí Derechos Humanos AMDH asegurar no haber practicar autopsia identificado fallecer intento entrada Melilla,0
1804,Prefiero mujer blanco protagonista heroínar negra musulmar no inspirar no jalar no vender no llamar,1
1805,BasketBeatBorders apoyar visita equipo refugiada Palestine Youth Club Beirut lunes participación Deporte ser refugio jugadora profesional,0
1806,Indigna comentarista animar agachar oreja dejarno robar agredir MOROS haber olvidar,1
1807,no saber ser querer decir Jandra borrego dar gustar ser solución exterminar población musulmán,1
1808,No tanto Algeciras Barbate ser ser narco sobornar Guardia Civil Policía Nacional musulmana fuman beber,0
1809,selico NOVELA AFRICANA FLORIAN EDICION ESPAÑOLA ILUSTRADO través,0
1810,eaa ya haber ganar er Beti título morá ya no decir sevillista ver vídeo,0
1811,no poder fiar hemeroteca memoria constatación hecho documento avalar Salud Paz,0
1812,Ah valer entender punto creer latina serie estar buenorra come comida picante veces decir palabra random español taco chili,0
1813,embargo individuo constar registro nombre diferente haber senegalés Bilbao cobrar múltiple ayuda control ver ser ser rasista,0
1814,dos diputado progr contratar papel esclavizar seguro llenar boca hablar derecho trabajador,1
1815,sospechar ser imbécil suponer ser eufemismo saber indocumentado ser marioneta dirigido mentor Aznar madrina Aguirre manejar hilo beodo mayor reino querido MAR no interesar cortar hilo caer,0
1816,ser mirar diputada musulmán hacer tal,0
1817,opinión Francia Jorge Mora,0
1818,enero emboscada portugués cruzar río Farim asistir funeral padre independencia Guinea Bissau Titina unir guerrilla mucho joven ya año ya ser líder tropa,0
1819,HOY seminario MIAS EHEHI ANDALUZ Ho eduhk,0
1820,antes decir SUDACA ahora decir LATAM ignorancia no tener nombre escrúpulo,1
1821,también haber guerra Mali Chad estar más cerca porqué no venir allí primero coflicto haber salir Google Peinado haber ser Sudán,0
1822,ser ley progr desastre provocar vida urge echar gobierno sarna indocumentado analfabeto vosotroscomunistassoislosfascista LevantandoEspañaConVox TeamVox,1
1823,mucho refugiado penuria hambre buen smartphón sí tener dato llamado mandarlo carajo junto político permitir parecer proteína BCAA glutamín también tener,1
1824,Izquierda latinoamericano tener neutralizar sujeto estar hacer juego imperio,0
1825,estar Marruecos,0
1826,parque reúnir más mil animal especie distinto,0
1827,estar predestinado ser Mundial épico inauguración Senegal debutar competición cargar Francia vigente campeona galo caer fase grupo marcar ni solo gol dudoso honor compartir China Arabia Saudí,0
1828,no servir hablar xenofobia referir gente concreto hacer concreto banda latino ser español no Repito banda latino no hablar inmigrante,0
1829,Carvajal odriozola defecto Ceballos vosotro ser gibraltareño no once ser mas posible,0
1830,Alaba padre nigeriano Mendy madre Guinea padre Senegal Camavinga madre padre Congo nacido Angola Benzema madre padre Argelia Tchouameni padre Camerun Rudiger padre afroalemán madre Sierra Leona tampoco ser caso,0
1831,Mónica García cubrir ridículo acusar Ayuso caso corrupción traer imputación ser indocumentado,0
1832,mejor concierto año ser Mora Anuel bad bunny,0
1833,más bonito África ser gente,0
1834,presidente enemistad país marroquí argelino chupar polla etarra sedicioso instar pueblo salir calle resultado no acompañar ser peligro económico no hablar lloro,0
1835,Menuda banda indocumentado sois,0
1836,Nicolás Morás libertario creer cambio climático vegano AgTech ser parte agenda globalista cuatro vivo hacer negocio costa via,0
1837,Enhorabuena compañero día histórico Colombia izquierda latinoamericano mundial sí poder,0
1838,indocumentada poco saber geógrafia creer CIS Tezanos tener sitio seleccionar muestra estadístico,0
1839,tener mejor vistas gitano guinea vivir último planta edificio haber detra gol sur estar encima tercer anfiteatro mierda,0
1840,no ser invasor pisho ser víctima ya gustar africano año comido piojo ver hacía Tu falta empatía dar náusea,1
1841,ser tema normalizar matanza raza distinto africano latino morir violencia no ser mismo caucásico muera masacrado percepción sociendad avanzado racional hacer entrar conflicto saber realidad fuera Europa,0
1842,juzgado Valladolid archivo investigación muerte adolescente tunecino año internado centro menor infractor no haber acreditar fallecimiento fuera negligencia,0
1843,existir banda latino banda canina FelizLunes,0
1844,tratar jornada festivo demostrar unidad social político defensa derecho comunidad Gibraltar mundo Pride Orgullo,0
1845,aquí solo hacer vibrar artista latino no masón patriota no LGTB,0
1846,cultura paperless ser mejor opción combinar ahorro cuidado medioambiente empresa descubrir principal ventaja oficina papel entrada,0
1847,ya jodeer ser latinoamericano alabar país más haber contribuir empobrecimiento resto mundo Ains ignorante adoctrinado,1
1848,acompañar embajador Costa Marfil España Jean Roger Bouaffa representación institucional intervención Vicerrector destacar papel UCA puente cooperación triangular África Europa Iberoamérica,0
1849,Curioso ser hombre ucraniano preferir país incluso volver morir defendiendolo bello persona subsahariana dejar familia atrás vida occidente trabajar uuffff mucho poco dato matar relato,1
1850,Feliz díadelamúsico Sabes ser Dabke palestino Tala Abdeen refugiado Palestina bailarina profesional Dabke explicar maravilloso artículo llevar origen cultura ritmo palestino,0
1851,tener mínimo esperanza caos moro hacer Cataluña giro derecha volver ser nacional,1
1852,hoy haber ver documental George Michael Uncut cine haber llorar tres vez ojalá haber ser subtituladora cierto subtítulo ser mezcla español castellano latino mucho neutro gran error separar dos línea George Michael,0
1853,troll no haber hablar refugiada ucraniano bueno tener pinta no hablar nunca mujer ahí dejar,0
1854,delimitar punto hoguera San Juan playa Algeciras,0
1855,gente decir Marvel no gustar raro ser primero vez ir chica musulmán pakistaní lgtb casualidad ser no gustar homófobo racista tanto joven,0
1856,Ese pequeño mar interior estar encima falla activo colisión placa tectónica africano euroasiático preguntir granadino meneo sufrir menudo hecho placa africano comer Mediterráneo millón año,0
1857,ayer visitar precipitación vez más acompañado polvo subsahariano reflejar pluviómetro hoy,0
1858,mañana pronto ir viaje estar bastante ausente aquí no ir tener internet calle día no dar señal vida esperar recordéis buen persona deciro ir país Africano ya entendéis porqué despedida,0
1859,Mantennos día,0
1860,ser bueno malo Ucrania África subsaharián insistir vital importancia identificación saber estar dejar entrar Obviamente no querer matufia ucraniano subsaharián no querer matufia bastante tener,1
1861,ley decir miembro banda latino puto país así fácil igual menas primero delito no haber ser intención político cambiar,0
1862,característica definir nazismo ser utilización chivo expiatorio descargar frustración social NSDAP hacer judío hacer cien año Vox hacer hoy migrant especialmente confesión musulmán,0
1863,Real Instituto Español Estudios Internacionales Estratégicos Elcano acusar régimen argelino ejercer presión socio económico europeo encabezado España través proteccionismo comercial restricción,0
1864,Inauguración edificio tapies persona refugiado emergencia ucranio sociedad,0
1865,Cárdenas denunciar Argelia preparar mil inmigrante enviar España CNI,0
1866,Tu ser ser mucho maja africano,0
1867,no ver tía papel boli,0
1868,prensa argelino ya aviso grave problema higiene limpieza padecer ciudad Orán ComitéOlimpico Español recomendar deportista Españoles no abandonar villa olímpica,0
1869,día hoy no poder decir grueso emigrante África emigran culpa conflicto entendido guerra hambruna buscar lugar prosperar entender también emigra Senegal Congo necesitar tener,0
1870,vas proteger familia invasión africano vas retirale página menas privilegio costa andaluz pie dárselo andaluz necesitar ser español proteger chica violación,1
1871,grupo tortuga mora abandonar Jardín Hespérides vacación,0
1872,no favor haber hacer argelino ir enviar buques,1
1873,Pine claro mente católico patriarcado bien musulmana hombre no pasar mujer acusación adulterio así ir país musulmán liar hombre tener marido ver ocurrir ya decir cosa peor catolica,0
1874,Red Solidaria Centro clausurar curso junto joven Extremadura ser espacio encuentro lleno intercambio emoción haber gymkana migración junto joven Mali Marruecos Cabo Verde Senegal,0
1875,Palabras hueca Sánchez haber pactar Marruecos régimen totalitario haber persona muerto Nador ultraderecha no ser responsable culpable,0
1876,haber echar monogota Mora Mercadona ser colonia echar bachiller ahora querer llorar ser sentir estar resi,0
1877,persona atendido proyecto hombre vez habláis religión ser odio matar ser católico ateo musulmán no llevar sorpresa no claro,0
1878,Menudo barullo discurso likes entender diz decir explotar país estar bien tener ver control migratorio indocumentado pobre España votar Vox,0
1879,haber inmigración ser posible único tener tres hijo ser mora no trabajar más crianza,1
1880,decir extranjero indocumentado siempre Comisaría estar dispositivo avisa Zeta trasladar vez dependencia identificar no haber dato registrar más ser menor obligar ley no haber Científica llama venir,1
1881,además ser follón haber ser dentro Marruecos policía marroquí ser malo gente Ignacio conseguir separar Cataluña España mayoría catalán echaríar temblar,1
1882,Juanma Feijoo tener experiencia Feijoo Galicia cuna inmigración subsaharián Miño arriba miño abajo ahora ir eo eo arriba eo abajo,1
1883,Confunde inmigrante indocumentado primero ser bienvenir parte segundo carecer derecho incplir deber así fácil ciudadano país mundo sonar tráfico persona mafia,1
1884,Ejército Mali neutralizar supuesto terrorista,0
1885,opinión giro histórico política Colombiana perfilar Latinoamericana giro izquierda nunca antes visto gustar escuchar reflexión parte,0
1886,obispo africano no tener derecho destruir biodiversidad obispo SECAM haber unir reclamar proteger tierra además documento pedir respetar derecho pueblo indígena,0
1887,chef sierraleonés Fatmata Binta recibir Basque Culinary World Prize conservar patrimonio culinario tribu fulani pueblo nómado más grande mundo,0
1888,mezcla ser churra Nerina Matar ser malo sea católico musulmán,0
1889,Yo decir poder haber culto templo Tu haber decir oncorrecto haber recordar ecclesiae cristiano ser asamblea poder tener lugar casa particular aire libre quito razón misml modo haber decir musulmán,0
1890,sentir Mora ser superior,0
1891,ir entender Sáhara Marruecos Argelia,0
1892,no no existir islam tolerante or musulmar no ser implicar acatar ley dictar religión,1
1893,Vi hacer día Eguraldia ke azote sahariano media máxima junio capi estar endima Imagino ke final mes acercar bastante pk llevar semana largo valor inferior media máxima junio,0
1894,Créanme no pasar mundo solo Españistán tener calidad democrático debajo Tanzania Zaire Costa Marfil,1
1895,haber cuestión intolerable Europa España no poder consentir ocurrido frontera Marruecos avalar horror no tener ni idea vivir Africa Subsahariana Magreb lotería nacer nacer apenas recurso,0
1896,valiente feminismo niña tutelado Oltra Baleares feminismo madre secuestradora maltratadora hijo feminismo musulmán cosificar anular individuo libre dar vuestro feminismo,0
1897,metái refrito serie vez dejar original ser mas traer serie coreano no pasar no necesitar reagar protagonista español ponei idioma español poned castellano también no solo latino,0
1898,gracia Mali haber seguir gusto reto,0
1899,no mandes rezar mándal leer pobre ser indocumentado ignorante poder decir tontería,0
1900,increíble Gobierno afirmar desconocer condena muerte argelino deportado CIE València publicado medio,0
1901,pringao género tonto polla ser sudacar mierda ser gentuza aplaud tambien estaria fuera país,1
1902,exótico peculiaridad tribu Himba joya cultural empezar desarrollo,0
1903,Española senegalesa,0
1904,construir Iglesia imposible atípico ejemplar viaje fin curso alumno pequeño entrevistar alumno actualmente encontrar Costa Marfil PradoSolidario VocaciónDeServicio SoyElPrado,0
1905,vendar entrada puro LATINO SEVILLA ABONO general,0
1906,alabar actitud policia fascista criminal gobierno marroquí demostrado ser miserable SOCIALISTA sentir profundo vergüenza descansar paz ser humano asesinado,0
1907,ver hombre veo mujer niño ser siempre refugiado guerra hombre quedar combatir,0
1908,propósito prohibición burka prenda usado mujer musulmán domingo pasado ir playa Milanova Gestru Cataluña vi sra religión ropa toa vaín agua fría sol africano,1
1909,poder ser más atrasado argentina ser mujer Chico ser sudacar educación,1
1910,Menudo Zampaporras indocumentado,0
1911,decir luc André diouf Dioh diputado socialista origen senegalés matanza inmigrante africano seguro haber compatriota manos policia beneplácito alabar actitud policía,0
1912,Gatubela Catwoman Guason Joker así no fastidiser métete doblaj latino dejar castellano paz,0
1913,Sumámonos tódala reivindicacións colectivo LGTBI tódalar persoas mundo poidar hoxe sempre Orgullo compartir publicación seguir entendendo contexto global actual,0
1914,rector no recordar muerte padre Wilfredo Guinea ser director Buena Prensa ser secuestrar morir secuestrador,0
1915,trabajar también persona refugiado mejorar nutrición salud mental cuidado básico seguridad alimentario huir principalmente violencia consecuencia crisis climático diamundialdelosrefugiado personasrefugiada refugiado,0
1916,leeré no pasar Francia cierto haber más población argelino España africano marroquí argelino hacer año no ver matar francés vuestro ideario llegar dentro año seguir oir,0
1917,opinión acercamiento Marruecos Israel no ser solo político también militar Nazanin Armanian,0
1918,Aqui haber hablar poco ser Armas libia agitación maliense más cuarenta año Gadafi poder Libia adquirir enorme cantidad variedad arma,0
1919,juego doblar inglés UK inglés EEUU no escuchar seguidor aquí vez pedir doblaje castellano cuenta latino tirar yugular no estar pedir no doble latino pedir doble castellano,0
1920,ser justo revés latinoamericano venir latino Latino ser adjetivo provenir vocablo latinu referir ser natural pueblo hablar lengua derivado latín no ser tanto difícil hacer búsqueda internet,0
1921,Todos Gerona llevar sirio marroquí argelino afgano,0
1922,ilustrado Chávez izquierda latinoamericano no olvidir Zapatero ser pimpollo chavismo mina oro Venezuela incluido izquierdoso encantar vivir capitalista hablar socialismo pobreza igualitario,0
1923,más racista africano no haber mundo ser ya haber aniquilar aquí España,1
1924,Almeida no tener proyecto Madrid barrio igual conectavalleca dar trabajo hecho Latina PaseoVerdeLatina ser proyecto transformador convertir paseo sostenible mejorar vida vecindario,0
1925,decir muerto fuente más parte Marruecos día hoy asalto violento Melilla mil gente documento ser consecuencia efecto llamado política equivocado UE Vienen saber ir quedar,1
1926,Alcázar musulmán ciudad Valencia,0
1927,derecho libertad estar limitar no poner bandera tendréis ir país árabe podrer conmemorar,0
1928,rasta Trenzas africano ser horrible ser estéticamente feo negro poder dar pase blanco ser horrible,0
1929,mujer estar acusado ser rompehogar defender,0
1930,ya haber vía seguro ser entrar legalmente poder preferir pagar mafia vez viaje avión delincuente indocumentado asaltir frontera vuelta volver,1
1931,unir CampBay encender pasión fauna marino ser primordial supervivencia experiencia despertar exactamente tener magnífico litoral merecer pena preservar futuro generación Gibraltar,0
1932,niñata haber meter casa pandar gilili sois INDOCUMENTADOS,0
1933,nigeriano ser primero nigeria senegalés Senegal haber trabajar familia construir país,0
1934,Bueno dentro mali poder ser menos ser temporal ciscustancial no tanto peligroso ahora beber agua,0
1935,sólo venir decir cada Gibraltareños jugar fútbol nivel profesional,0
1936,decir dni no ser decia español estar morir campo argelia saber ser espacio aereo sahara occidental no ser marroqui poner dni,0
1937,país latinoamericano terminar más año gobierno derecha,0
1938,María hablar acento latino diferente simplemente repugnante grimar,1
1939,buen noticia resto arqueológico mezquita funerario época musulmán fin ir poder ser visitar público ser proceso llevar tiempo trabajar Málaga tener mostrar patrimonio ser único,0
1940,China no ser musulmán Rusia tampoco ser homofobar,0
1941,no poder tapar sol dedo comunidad lgtbi existir escena ser último podría irte vivir país Medio Oriente África subsaharián homosexualidad estar prohibido,0
1942,Seguro no haber botado,0
1943,Auge extremo derecha ser nombre clave aumento población musulmán,0
1944,Mejor coño manifestáis aquí haber ser policía español marroquí,0
1945,Tu Dios ser judío Tu música ser negro Tu auto ser japonés Tu pizza ser italiano Tu gas ser argelino Tu café ser brasileño Tu democracia ser griego número ser árabe Tus letra ser latina ser vecino llamar extranjero Eduardo Galeano,0
1946,Tienes moro gitano,1
1947,estar año gobernar suponer no haber mestizaje no creer español tener genética marroquí tampoco polaco simplemente ser resultado mezcla pueblo poco tener ver tunecino alemán,0
1948,Dios libre despreciar estar contra latinoamericano ser más tener familia colombiano ser mejor referente Dragon Ball ser más tóxico parir madre ya hacer tiempo aún recordar burlar hacer doblaje castellano,0
1949,ser mora bien fresco verde amarillo venir,0
1950,pederastia ser normal musulmán parecer esposo también tener denuncia Francia hacer cosa chulisima cuanta cabra cambiar padre,0
1951,jornada formación haber ser posible gracias colaboración,0
1952,desde luego tía ser gilipolla total no Psoe dejar salir público vez hablar indocumentado atrevido subir pan,0
